"","job_header","job_link","Sector","full_link"
"564","Construction Superintendent, Commercial","/research/US/Job=Construction_Superintendent%2C_Commercial/Salary","Construction","https://www.payscale.com/research/US/Job=Construction_Superintendent%2C_Commercial/Salary"
"565","Plumber","/research/US/Job=Plumber/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Plumber/Hourly_Rate"
"566","Construction Laborer","/research/US/Job=Construction_Laborer/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Construction_Laborer/Hourly_Rate"
"567","Construction Manager","/research/US/Job=Construction_Manager/Salary","Construction","https://www.payscale.com/research/US/Job=Construction_Manager/Salary"
"568","Painting Supervisor","/research/US/Job=Painting_Supervisor/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Painting_Supervisor/Hourly_Rate"
"569","Electrician Journeyman","/research/US/Job=Electrician_Journeyman/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Electrician_Journeyman/Hourly_Rate"
"570","Senior Project Manager, Construction","/research/US/Job=Senior_Project_Manager%2C_Construction/Salary","Construction","https://www.payscale.com/research/US/Job=Senior_Project_Manager%2C_Construction/Salary"
"571","Apprentice Electrician","/research/US/Job=Apprentice_Electrician/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Apprentice_Electrician/Hourly_Rate"
"572","General Contractor","/research/US/Job=General_Contractor/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=General_Contractor/Hourly_Rate"
"573","Apprentice Plumber","/research/US/Job=Apprentice_Plumber/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Apprentice_Plumber/Hourly_Rate"
"574","Roofer","/research/US/Job=Roofer/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Roofer/Hourly_Rate"
"575","Construction Inspector","/research/US/Job=Construction_Inspector/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Construction_Inspector/Hourly_Rate"
"576","Master Electrician","/research/US/Job=Master_Electrician/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Master_Electrician/Hourly_Rate"
"577","Lead Carpenter","/research/US/Job=Lead_Carpenter/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Lead_Carpenter/Hourly_Rate"
"578","Concrete Finisher","/research/US/Job=Concrete_Finisher/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Concrete_Finisher/Hourly_Rate"
"579","Electrical Apprentice","/research/US/Job=Electrical_Apprentice/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Electrical_Apprentice/Hourly_Rate"
"580","Journeyman Plumber","/research/US/Job=Journeyman_Plumber/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Journeyman_Plumber/Hourly_Rate"
"581","Flooring Installer","/research/US/Job=Flooring_Installer/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Flooring_Installer/Hourly_Rate"
"582","Construction Worker","/research/US/Job=Construction_Worker/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Construction_Worker/Hourly_Rate"
"583","Project Superintendent","/research/US/Job=Project_Superintendent/Salary","Construction","https://www.payscale.com/research/US/Job=Project_Superintendent/Salary"
"584","Finish Carpenter","/research/US/Job=Finish_Carpenter/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Finish_Carpenter/Hourly_Rate"
"585","Glazier","/research/US/Job=Glazier/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Glazier/Hourly_Rate"
"586","Master Plumber","/research/US/Job=Master_Plumber/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Master_Plumber/Hourly_Rate"
"587","Maintenance Electrician","/research/US/Job=Maintenance_Electrician/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Maintenance_Electrician/Hourly_Rate"
"588","Journeyman Carpenter","/research/US/Job=Journeyman_Carpenter/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Journeyman_Carpenter/Hourly_Rate"
"589","Pipefitter","/research/US/Job=Pipefitter/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Pipefitter/Hourly_Rate"
"590","FOREMAN","/research/US/Job=FOREMAN/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=FOREMAN/Hourly_Rate"
"591","Sheet Metal Worker","/research/US/Job=Sheet_Metal_Worker/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Sheet_Metal_Worker/Hourly_Rate"
"592","Construction Superintendent, Residential","/research/US/Job=Construction_Superintendent%2C_Residential/Salary","Construction","https://www.payscale.com/research/US/Job=Construction_Superintendent%2C_Residential/Salary"
"593","Construction Supervisor","/research/US/Job=Construction_Supervisor/Salary","Construction","https://www.payscale.com/research/US/Job=Construction_Supervisor/Salary"
"594","Industrial Electrician","/research/US/Job=Industrial_Electrician/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Industrial_Electrician/Hourly_Rate"
"595","Architectural Job Captain","/research/US/Job=Architectural_Job_Captain/Salary","Construction","https://www.payscale.com/research/US/Job=Architectural_Job_Captain/Salary"
"596","Drywall Finisher","/research/US/Job=Drywall_Finisher/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Drywall_Finisher/Hourly_Rate"
"597","Electrical Project Manager","/research/US/Job=Electrical_Project_Manager/Salary","Construction","https://www.payscale.com/research/US/Job=Electrical_Project_Manager/Salary"
"598","Painter, Construction and Maintenance","/research/US/Job=Painter%2C_Construction_and_Maintenance/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Painter%2C_Construction_and_Maintenance/Hourly_Rate"
"599","Fire Sprinkler Fitter","/research/US/Job=Fire_Sprinkler_Fitter/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Fire_Sprinkler_Fitter/Hourly_Rate"
"600","Concrete Foreman","/research/US/Job=Concrete_Foreman/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Concrete_Foreman/Hourly_Rate"
"601","Electrician Helper","/research/US/Job=Electrician_Helper/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Electrician_Helper/Hourly_Rate"
"602","Low Voltage Electrician","/research/US/Job=Low_Voltage_Electrician/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Low_Voltage_Electrician/Hourly_Rate"
"603","Master Carpenter","/research/US/Job=Master_Carpenter/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Master_Carpenter/Hourly_Rate"
"604","Sheet Metal Mechanic","/research/US/Job=Sheet_Metal_Mechanic/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Sheet_Metal_Mechanic/Hourly_Rate"
"605","Construction Contractor","/research/US/Job=Construction_Contractor/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Construction_Contractor/Hourly_Rate"
"606","Sprinkler Fitter","/research/US/Job=Sprinkler_Fitter/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Sprinkler_Fitter/Hourly_Rate"
"607","Carpenter Apprentice","/research/US/Job=Carpenter_Apprentice/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Carpenter_Apprentice/Hourly_Rate"
"608","General Superintendent","/research/US/Job=General_Superintendent/Salary","Construction","https://www.payscale.com/research/US/Job=General_Superintendent/Salary"
"609","Director of Construction","/research/US/Job=Director_of_Construction/Salary","Construction","https://www.payscale.com/research/US/Job=Director_of_Construction/Salary"
"610","Mason","/research/US/Job=Mason/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Mason/Hourly_Rate"
"611","Elevator Mechanic","/research/US/Job=Elevator_Mechanic/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Elevator_Mechanic/Hourly_Rate"
"612","Sign Installer","/research/US/Job=Sign_Installer/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Sign_Installer/Hourly_Rate"
"613","Builder","/research/US/Job=Builder/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Builder/Hourly_Rate"
"614","Construction Scheduler","/research/US/Job=Construction_Scheduler/Salary","Construction","https://www.payscale.com/research/US/Job=Construction_Scheduler/Salary"
"615","Tile or Marble Setter","/research/US/Job=Tile_or_Marble_Setter/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Tile_or_Marble_Setter/Hourly_Rate"
"616","Plumbing Foreman","/research/US/Job=Plumbing_Foreman/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Plumbing_Foreman/Hourly_Rate"
"617","Construction Coordinator","/research/US/Job=Construction_Coordinator/Salary","Construction","https://www.payscale.com/research/US/Job=Construction_Coordinator/Salary"
"618","Carpenter Supervisor","/research/US/Job=Carpenter_Supervisor/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Carpenter_Supervisor/Hourly_Rate"
"619","Code Enforcement Officer","/research/US/Job=Code_Enforcement_Officer/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Code_Enforcement_Officer/Hourly_Rate"
"620","Operating Engineer","/research/US/Job=Operating_Engineer/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Operating_Engineer/Hourly_Rate"
"621","Building Inspector","/research/US/Job=Building_Inspector/Salary","Construction","https://www.payscale.com/research/US/Job=Building_Inspector/Salary"
"622","Granite Installer","/research/US/Job=Granite_Installer/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Granite_Installer/Hourly_Rate"
"623","Roofing Foreman","/research/US/Job=Roofing_Foreman/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Roofing_Foreman/Hourly_Rate"
"624","Window and Door Installer","/research/US/Job=Window_and_Door_Installer/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Window_and_Door_Installer/Hourly_Rate"
"625","Insulation Installer","/research/US/Job=Insulation_Installer/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Insulation_Installer/Hourly_Rate"
"626","Insulator","/research/US/Job=Insulator/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Insulator/Hourly_Rate"
"627","House Painter","/research/US/Job=House_Painter/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=House_Painter/Hourly_Rate"
"628","Pipelayer","/research/US/Job=Pipelayer/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Pipelayer/Hourly_Rate"
"629","HVAC Foreman","/research/US/Job=HVAC_Foreman/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=HVAC_Foreman/Hourly_Rate"
"630","Asbestos Removal Worker","/research/US/Job=Asbestos_Removal_Worker/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Asbestos_Removal_Worker/Hourly_Rate"
"631","Senior Construction Manager","/research/US/Job=Senior_Construction_Manager/Salary","Construction","https://www.payscale.com/research/US/Job=Senior_Construction_Manager/Salary"
"632","Bricklayer","/research/US/Job=Bricklayer/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Bricklayer/Hourly_Rate"
"633","Sign Maker","/research/US/Job=Sign_Maker/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Sign_Maker/Hourly_Rate"
"634","Utilities Superintendent","/research/US/Job=Utilities_Superintendent/Salary","Construction","https://www.payscale.com/research/US/Job=Utilities_Superintendent/Salary"
"635","Construction Administrator","/research/US/Job=Construction_Administrator/Salary","Construction","https://www.payscale.com/research/US/Job=Construction_Administrator/Salary"
"636","Home Inspector","/research/US/Job=Home_Inspector/Salary","Construction","https://www.payscale.com/research/US/Job=Home_Inspector/Salary"
"637","Plumbing Supervisor","/research/US/Job=Plumbing_Supervisor/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Plumbing_Supervisor/Hourly_Rate"
"638","Lead Plumber / Foreman","/research/US/Job=Lead_Plumber_%2F_Foreman/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Lead_Plumber_%2F_Foreman/Hourly_Rate"
"639","Plumber, Pipefitter, or Steamfitter","/research/US/Job=Plumber%2C_Pipefitter%2C_or_Steamfitter/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Plumber%2C_Pipefitter%2C_or_Steamfitter/Hourly_Rate"
"640","Boilermaker","/research/US/Job=Boilermaker/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Boilermaker/Hourly_Rate"
"641","Commercial Electrician","/research/US/Job=Commercial_Electrician/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Commercial_Electrician/Hourly_Rate"
"642","Directional Driller","/research/US/Job=Directional_Driller/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Directional_Driller/Hourly_Rate"
"643","Sheet Metal Worker Apprentice","/research/US/Job=Sheet_Metal_Worker_Apprentice/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Sheet_Metal_Worker_Apprentice/Hourly_Rate"
"644","Carpenter Helper","/research/US/Job=Carpenter_Helper/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Carpenter_Helper/Hourly_Rate"
"645","Cement Mason or Concrete Finisher","/research/US/Job=Cement_Mason_or_Concrete_Finisher/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Cement_Mason_or_Concrete_Finisher/Hourly_Rate"
"646","Cabinetmaker, Bench Carpenter","/research/US/Job=Cabinetmaker%2C_Bench_Carpenter/Hourly_Rate","Construction","https://www.payscale.com/research/US/Job=Cabinetmaker%2C_Bench_Carpenter/Hourly_Rate"
